Question,Answer,Notes
What is the author ID of Brian MacWhinney?,2414040,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
What is the H-index of Brian MacWhinney?,75,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
What is the semantic scholar author name of Brian MacWhinney?,B. MacWhinney,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
What is the semantic scholar author name of Brian MacWhinney?,https://www.semanticscholar.org/author/2414040,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
What is the affiliation of Brian MacWhinney?,"LTI (CMU), No other affiliations","##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"What is the paper ID of the paper DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses?",f7254ae607056ba5522c10dbcf21b394967b6d42,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"What are the external IDs of the paper DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses?","{'PubMedCentral': '10171844', 'DOI': '10.1044/2022_AJSLP-22-00281', 'CorpusId': 256899351, 'PubMed': '36791255'}","##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"What is the URL of the paper DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses?",https://www.semanticscholar.org/paper/f7254ae607056ba5522c10dbcf21b394967b6d42,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"What is the abstract of the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses'?","Purpose: Dementia from Alzheimer's disease (AD) is characterized primarily by a significant decline in memory abilities; however, language abilities are also commonly affected and may precede the decline of other cognitive abilities. To study the progression of language, there is a need for open-access databases that can be used to build algorithms to produce translational models sensitive enough to detect early declines in language abilities. DementiaBank is an open-access repository of transcribed video/audio data from communicative interactions from people with dementia, mild cognitive impairment (MCI), and controls. The aims of this tutorial are to (a) describe the newly established standardized DementiaBank discourse protocol, (b) describe the Delaware corpus data, and (c) provide examples of automated linguistic analyses that can be conducted with the Delaware corpus data and describe additional DementiaBank resources. Method: The DementiaBank discourse protocol elicits four types of discourse: picture description, story narrative, procedural, and personal narrative. The Delaware corpus currently includes data from 20 neurotypical adults and 33 adults with MCI from possible AD who completed the DementiaBank discourse protocol and a cognitive–linguistic battery. Language samples were video- and audio-recorded, transcribed, coded, and uploaded to DementiaBank. The protocol materials and transcription programs can be accessed for free via the DementiaBank website. Results: Illustrative analyses show the potential of the Delaware corpus data to help understand discourse metrics at the individual and group levels. In addition, they highlight analyses that could be used across TalkBank's other clinical banks (e.g., AphasiaBank). Information is also included on manual and automatic speech recognition transcription methods. Conclusions: DementiaBank is a shared online database that can facilitate research efforts to address the gaps in knowledge about language changes associated with MCI and dementia from AD. Identifying early language markers could lead to improved assessment and treatment approaches for adults at risk for dementia.","##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"In which venue was the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses' published?",American Journal of Speech-Language Pathology,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"In what year was the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses' published?",2023,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"How many references are in the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses'?",82,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"How many citations does the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses' have?",8,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"What is the citation count of 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses' have?",8,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
"How many influential citations does the paper 'DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses' have?",0,"##Title: DementiaBank: Theoretical Rationale, Protocol, and Illustrative Analyses"
