Question,Answer,Notes
What is the name of this paper?,Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the author ID of Yulia Tsvetkov?,2073587169,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the H-index of Yulia Tsvetkov?,17,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the semantic scholar author name of Yulia Tsvetkov?,Yulia Tsvetkov,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the semantic scholar author name of Yulia Tsvetkov?,https://www.semanticscholar.org/author/2073587169,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the affiliation of Yulia Tsvetkov?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the paper ID of the paper Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models?,17fbffb05fa14e21d1c506fd5f0f568b955fe983,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What are the external IDs of the paper Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models?,"{'DBLP': 'conf/emnlp/Ahia0GKMST23', 'ArXiv': '2305.13707', 'DOI': '10.48550/arXiv.2305.13707', 'CorpusId': 258841465}","##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the URL of the paper Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models?,https://www.semanticscholar.org/paper/17fbffb05fa14e21d1c506fd5f0f568b955fe983,"##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
What is the abstract of the paper 'Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models'?,"Language models have graduated from being research prototypes to commercialized products offered as web APIs, and recent works have highlighted the multilingual capabilities of these products. The API vendors charge their users based on usage, more specifically on the number of ``tokens'' processed or generated by the underlying language models. What constitutes a token, however, is training data and model dependent with a large variance in the number of tokens required to convey the same information in different languages. In this work, we analyze the effect of this non-uniformity on the fairness of an API's pricing policy across languages. We conduct a systematic analysis of the cost and utility of OpenAI's language model API on multilingual benchmarks in 22 typologically diverse languages. We show evidence that speakers of a large number of the supported languages are overcharged while obtaining poorer results. These speakers tend to also come from regions where the APIs are less affordable to begin with. Through these analyses, we aim to increase transparency around language model APIs' pricing policies and encourage the vendors to make them more equitable.","##Author: Yulia Tsvetkov, ##Title: Do All Languages Cost the Same? Tokenization in the Era of Commercial Language Models"
