Question,Answer,Notes
What is the name of this paper?,Impact of local governments’ construction land allocation strategies on innovation-driven development of China,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the author ID of Yiming Yang?,35729970,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the H-index of Yiming Yang?,64,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the semantic scholar author name of Yiming Yang?,Yiming Yang,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the semantic scholar author name of Yiming Yang?,https://www.semanticscholar.org/author/35729970,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the affiliation of Yiming Yang?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the paper ID of the paper Impact of local governments’ construction land allocation strategies on innovation-driven development of China?,ff4bd0966db6a5f30fe41c8479765e9d9702a8c0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What are the external IDs of the paper Impact of local governments’ construction land allocation strategies on innovation-driven development of China?,"{'DOI': '10.18402/resci.2023.06.05', 'CorpusId': 260944290}","##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the URL of the paper Impact of local governments’ construction land allocation strategies on innovation-driven development of China?,https://www.semanticscholar.org/paper/ff4bd0966db6a5f30fe41c8479765e9d9702a8c0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the abstract of the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,None,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
In which venue was the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' published?,资源科学,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
In what year was the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' published?,2023,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
How many references are in the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
How many citations does the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' have?,0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the citation count of 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' have?,0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
How many influential citations does the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' have?,0,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
Is the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China' open access?,Yes,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the open access PDF URL of the paper titled 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,openAccessPdf not available,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What are the fields of study for the paper titled 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,No fields of study available,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the journal name for the paper titled 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,资源科学,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
Who are the authors of the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,"Jian Wang, Shangui Peng, Yuhao Feng, Yiming Yang, Qun Wu","##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
What is the TLDR summary of the paper 'Impact of local governments’ construction land allocation strategies on innovation-driven development of China'?,TLDR not found,"##Author: Yiming Yang, ##Title: Impact of local governments’ construction land allocation strategies on innovation-driven development of China"
