Question,Answer,Notes
What is the name of this paper?,Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the author ID of Shinji Watanabe?,1746678,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the H-index of Shinji Watanabe?,67,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the semantic scholar author name of Shinji Watanabe?,Shinji Watanabe,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the semantic scholar author name of Shinji Watanabe?,https://www.semanticscholar.org/author/1746678,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the affiliation of Shinji Watanabe?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the paper ID of the paper Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval?,00542e510058b11d1faf612de9b45fa0d4d3f4e5,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What are the external IDs of the paper Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval?,"{'PubMedCentral': '10114312', 'DOI': '10.1016/j.isci.2023.106694', 'CorpusId': 258239706, 'PubMed': '37124417'}","##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the URL of the paper Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval?,https://www.semanticscholar.org/paper/00542e510058b11d1faf612de9b45fa0d4d3f4e5,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
What is the abstract of the paper 'Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval'?,None,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
In which venue was the paper 'Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval' published?,iScience,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
In what year was the paper 'Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval' published?,2023,"##Author: Shinji Watanabe, ##Title: Saturation time of exposure interval for cross-neutralization response to SARS-CoV-2: Implications for vaccine dose interval"
