Question,Answer,Notes
What is the name of this paper?,Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the author ID of Alon Lavie?,1784914,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the H-index of Alon Lavie?,47,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the semantic scholar author name of Alon Lavie?,A. Lavie,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the semantic scholar author name of Alon Lavie?,https://www.semanticscholar.org/author/1784914,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the affiliation of Alon Lavie?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the paper ID of the paper Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent?,5c920b2326282d93ad2ac3d1cb8f746bd7ab6f50,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What are the external IDs of the paper Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent?,"{'ACL': '2023.wmt-1.51', 'DBLP': 'conf/wmt/FreitagMLARTKBD23', 'DOI': '10.18653/v1/2023.wmt-1.51', 'CorpusId': 265607943}","##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the URL of the paper Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent?,https://www.semanticscholar.org/paper/5c920b2326282d93ad2ac3d1cb8f746bd7ab6f50,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the abstract of the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent'?,"This paper presents the results of the WMT23 Metrics Shared Task. Participants submitting automatic MT evaluation metrics were asked to score the outputs of the translation systems competing in the WMT23 News Translation Task. All metrics were evaluated on how well they correlate with human ratings at the system and segment level. Similar to last year, we acquired our own human ratings based on expert-based human evaluation via Multidimensional Quality Metrics (MQM). Following last year’s success, we also included a challenge set subtask, where participants had to create contrastive test suites for evaluating metrics’ ability to capture and penalise specific types of translation errors. Furthermore, we improved our meta-evaluation procedure by considering fewer tasks and calculating a global score by weighted averaging across the various tasks. We present an extensive analysis on how well metrics perform on three language pairs: Chinese-English, Hebrew-English on the sentence-level and English-German on the paragraph-level. The results strongly confirm the results reported last year, that neural-based metrics are significantly better than non-neural metrics in their levels of correlation with human judgments. Further, we investigate the impact of bad reference translations on the correlations of metrics with human judgment. We present a novel approach for generating synthetic reference translations based on the collection of MT system outputs and their corresponding MQM ratings, which has the potential to mitigate bad reference issues we observed this year for some language pairs. Finally, we also study the connections between the magnitude of metric differences and their expected significance in human evaluation, which should help the community to better understand and adopt new metrics.","##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
In which venue was the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' published?,Conference on Machine Translation,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
In what year was the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' published?,2023,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
How many references are in the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent'?,0,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
How many citations does the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' have?,8,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the citation count of 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' have?,8,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
How many influential citations does the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' have?,1,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
Is the paper 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent' open access?,Yes,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What is the open access PDF URL of the paper titled 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent'?,https://aclanthology.org/2023.wmt-1.51.pdf,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
What are the fields of study for the paper titled 'Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent'?,Computer Science,"##Author: Alon Lavie, ##Title: Results of WMT23 Metrics Shared Task: Metrics Might Be Guilty but References Are Not Innocent"
